Area,Country code,Year,Area type,Continent,Ember region,EU,OECD,G20,G7,ASEAN,Category,Subcategory,Variable,Unit,Value,YoY absolute change,YoY % change,country_code,2030_capacity_target
Germany,DEU,2017,Country,Europe,Europe,1,1,1,1,0,Capacity,Fuel,Hydro,GW,5.63,0,0,DEU,373.4
Germany,DEU,2017,Country,Europe,Europe,1,1,1,1,0,Capacity,Fuel,Nuclear,GW,10.8,0,0,DEU,373.4
Germany,DEU,2017,Country,Europe,Europe,1,1,1,1,0,Capacity,Fuel,Other Fossil,GW,1.69,0,0,DEU,373.4
Germany,DEU,2017,Country,Europe,Europe,1,1,1,1,0,Capacity,Fuel,Other Renewables,GW,1.04,0.03,2.97,DEU,373.4
Germany,DEU,2017,Country,Europe,Europe,1,1,1,1,0,Capacity,Fuel,Solar,GW,42.29,1.61,3.96,DEU,373.4
Germany,DEU,2017,Country,Europe,Europe,1,1,1,1,0,Capacity,Fuel,Wind,GW,55.58,6.14,12.42,DEU,373.4
Germany,DEU,2018,Country,Europe,Europe,1,1,1,1,0,Capacity,Fuel,Bioenergy,GW,8.6,0.62,7.77,DEU,373.4
Germany,DEU,2018,Country,Europe,Europe,1,1,1,1,0,Capacity,Fuel,Coal,GW,47.32,-1.05,-2.17,DEU,373.4
Germany,DEU,2018,Country,Europe,Europe,1,1,1,1,0,Capacity,Fuel,Gas,GW,29.62,0.08,0.27,DEU,373.4
Germany,DEU,2018,Country,Europe,Europe,1,1,1,1,0,Capacity,Fuel,Hydro,GW,5.33,-0.3,-5.33,DEU,373.4
Germany,DEU,2018,Country,Europe,Europe,1,1,1,1,0,Capacity,Fuel,Nuclear,GW,10.8,0,0,DEU,373.4
Germany,DEU,2018,Country,Europe,Europe,1,1,1,1,0,Capacity,Fuel,Other Fossil,GW,1.69,0,0,DEU,373.4
Germany,DEU,2018,Country,Europe,Europe,1,1,1,1,0,Capacity,Fuel,Other Renewables,GW,1.1,0.06,5.77,DEU,373.4
Germany,DEU,2018,Country,Europe,Europe,1,1,1,1,0,Capacity,Fuel,Solar,GW,45.16,2.87,6.79,DEU,373.4
Germany,DEU,2018,Country,Europe,Europe,1,1,1,1,0,Capacity,Fuel,Wind,GW,58.72,3.14,5.65,DEU,373.4
Germany,DEU,2019,Country,Europe,Europe,1,1,1,1,0,Capacity,Fuel,Bioenergy,GW,8.91,0.31,3.6,DEU,373.4
Germany,DEU,2019,Country,Europe,Europe,1,1,1,1,0,Capacity,Fuel,Coal,GW,46.08,-1.24,-2.62,DEU,373.4
Germany,DEU,2019,Country,Europe,Europe,1,1,1,1,0,Capacity,Fuel,Gas,GW,30.03,0.41,1.38,DEU,373.4
Germany,DEU,2019,Country,Europe,Europe,1,1,1,1,0,Capacity,Fuel,Hydro,GW,5.38,0.05,0.94,DEU,373.4
Germany,DEU,2019,Country,Europe,Europe,1,1,1,1,0,Capacity,Fuel,Nuclear,GW,9.52,-1.28,-11.85,DEU,373.4
Germany,DEU,2019,Country,Europe,Europe,1,1,1,1,0,Capacity,Fuel,Other Fossil,GW,1.69,0,0,DEU,373.4
Germany,DEU,2019,Country,Europe,Europe,1,1,1,1,0,Capacity,Fuel,Other Renewables,GW,1.12,0.02,1.82,DEU,373.4
Germany,DEU,2019,Country,Europe,Europe,1,1,1,1,0,Capacity,Fuel,Solar,GW,48.91,3.75,8.3,DEU,373.4
Germany,DEU,2019,Country,Europe,Europe,1,1,1,1,0,Capacity,Fuel,Wind,GW,60.74,2.02,3.44,DEU,373.4
Germany,DEU,2020,Country,Europe,Europe,1,1,1,1,0,Capacity,Fuel,Bioenergy,GW,9.3,0.39,4.38,DEU,373.4
Germany,DEU,2020,Country,Europe,Europe,1,1,1,1,0,Capacity,Fuel,Coal,GW,46.86,0.78,1.69,DEU,373.4
Germany,DEU,2020,Country,Europe,Europe,1,1,1,1,0,Capacity,Fuel,Gas,GW,30.77,0.74,2.46,DEU,373.4
Germany,DEU,2020,Country,Europe,Europe,1,1,1,1,0,Capacity,Fuel,Hydro,GW,5.45,0.07,1.3,DEU,373.4
Germany,DEU,2020,Country,Europe,Europe,1,1,1,1,0,Capacity,Fuel,Nuclear,GW,8.11,-1.41,-14.81,DEU,373.4
Germany,DEU,2020,Country,Europe,Europe,1,1,1,1,0,Capacity,Fuel,Other Fossil,GW,1.69,0,0,DEU,373.4
Germany,DEU,2020,Country,Europe,Europe,1,1,1,1,0,Capacity,Fuel,Other Renewables,GW,1.06,-0.06,-5.36,DEU,373.4
Germany,DEU,2020,Country,Europe,Europe,1,1,1,1,0,Capacity,Fuel,Solar,GW,53.67,4.76,9.73,DEU,373.4
Germany,DEU,2020,Country,Europe,Europe,1,1,1,1,0,Capacity,Fuel,Wind,GW,62.2,1.46,2.4,DEU,373.4
Germany,DEU,2021,Country,Europe,Europe,1,1,1,1,0,Capacity,Fuel,Bioenergy,GW,8.75,-0.55,-5.91,DEU,373.4
Germany,DEU,2021,Country,Europe,Europe,1,1,1,1,0,Capacity,Fuel,Coal,GW,40.98,-5.88,-12.55,DEU,373.4
Germany,DEU,2021,Country,Europe,Europe,1,1,1,1,0,Capacity,Fuel,Gas,GW,30.79,0.02,0.06,DEU,373.4
Germany,DEU,2021,Country,Europe,Europe,1,1,1,1,0,Capacity,Fuel,Hydro,GW,5.49,0.04,0.73,DEU,373.4
Germany,DEU,2021,Country,Europe,Europe,1,1,1,1,0,Capacity,Fuel,Nuclear,GW,8.11,0,0,DEU,373.4
Germany,DEU,2021,Country,Europe,Europe,1,1,1,1,0,Capacity,Fuel,Other Fossil,GW,1.45,-0.24,-14.2,DEU,373.4
Germany,DEU,2021,Country,Europe,Europe,1,1,1,1,0,Capacity,Fuel,Other Renewables,GW,1.09,0.03,2.83,DEU,373.4
Germany,DEU,2021,Country,Europe,Europe,1,1,1,1,0,Capacity,Fuel,Solar,GW,60.04,6.37,11.87,DEU,373.4
Germany,DEU,2021,Country,Europe,Europe,1,1,1,1,0,Capacity,Fuel,Wind,GW,63.71,1.51,2.43,DEU,373.4
Germany,DEU,2022,Country,Europe,Europe,1,1,1,1,0,Capacity,Fuel,Bioenergy,GW,8.81,0.06,0.69,DEU,373.4
Germany,DEU,2022,Country,Europe,Europe,1,1,1,1,0,Capacity,Fuel,Coal,GW,40.43,-0.55,-1.34,DEU,373.4
Germany,DEU,2022,Country,Europe,Europe,1,1,1,1,0,Capacity,Fuel,Gas,GW,32.4,1.61,5.23,DEU,373.4
Germany,DEU,2022,Country,Europe,Europe,1,1,1,1,0,Capacity,Fuel,Hydro,GW,5.62,0.13,2.37,DEU,373.4
Germany,DEU,2022,Country,Europe,Europe,1,1,1,1,0,Capacity,Fuel,Nuclear,GW,4.2,-3.91,-48.21,DEU,373.4
Germany,DEU,2022,Country,Europe,Europe,1,1,1,1,0,Capacity,Fuel,Other Fossil,GW,1.45,0,0,DEU,373.4
Germany,DEU,2022,Country,Europe,Europe,1,1,1,1,0,Capacity,Fuel,Other Renewables,GW,1.07,-0.02,-1.83,DEU,373.4
Germany,DEU,2022,Country,Europe,Europe,1,1,1,1,0,Capacity,Fuel,Solar,GW,67.48,7.44,12.39,DEU,373.4
Germany,DEU,2022,Country,Europe,Europe,1,1,1,1,0,Capacity,Fuel,Wind,GW,66.16,2.45,3.85,DEU,373.4
Germany,DEU,2023,Country,Europe,Europe,1,1,1,1,0,Capacity,Fuel,Bioenergy,GW,8.93,0.12,1.36,DEU,373.4
Germany,DEU,2023,Country,Europe,Europe,1,1,1,1,0,Capacity,Fuel,Coal,GW,40.43,0,0,DEU,373.4
Germany,DEU,2023,Country,Europe,Europe,1,1,1,1,0,Capacity,Fuel,Gas,GW,33.95,1.55,4.78,DEU,373.4
Germany,DEU,2023,Country,Europe,Europe,1,1,1,1,0,Capacity,Fuel,Hydro,GW,5.74,0.12,2.14,DEU,373.4
Germany,DEU,2023,Country,Europe,Europe,1,1,1,1,0,Capacity,Fuel,Nuclear,GW,0,-4.2,-100,DEU,373.4
Germany,DEU,2023,Country,Europe,Europe,1,1,1,1,0,Capacity,Fuel,Other Fossil,GW,1.45,0,0,DEU,373.4
Germany,DEU,2023,Country,Europe,Europe,1,1,1,1,0,Capacity,Fuel,Other Renewables,GW,1.07,0,0,DEU,373.4
Germany,DEU,2023,Country,Europe,Europe,1,1,1,1,0,Capacity,Fuel,Solar,GW,81.74,14.26,21.13,DEU,373.4
Germany,DEU,2023,Country,Europe,Europe,1,1,1,1,0,Capacity,Fuel,Wind,GW,69.46,3.3,4.99,DEU,373.4
Greece,GRC,2001,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Bioenergy,GW,0.02,0.02,0,GRC,28
Greece,GRC,2001,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Coal,GW,4.95,0,0,GRC,28
Greece,GRC,2001,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Gas,GW,0.9,0,0,GRC,28
Greece,GRC,2001,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Hydro,GW,3.08,0.01,0.33,GRC,28
Greece,GRC,2001,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Nuclear,GW,0,0,0,GRC,28
Greece,GRC,2001,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Other Fossil,GW,0.86,0,0,GRC,28
Greece,GRC,2001,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Other Renewables,GW,0,0,0,GRC,28
Greece,GRC,2001,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Solar,GW,0,0,0,GRC,28
Greece,GRC,2001,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Wind,GW,0.27,0.04,17.39,GRC,28
Greece,GRC,2002,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Bioenergy,GW,0.02,0,0,GRC,28
Greece,GRC,2002,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Coal,GW,4.95,0,0,GRC,28
Greece,GRC,2002,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Gas,GW,1.38,0.48,53.33,GRC,28
Greece,GRC,2002,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Hydro,GW,3.08,0,0,GRC,28
Greece,GRC,2002,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Nuclear,GW,0,0,0,GRC,28
Greece,GRC,2002,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Other Fossil,GW,0.86,0,0,GRC,28
Greece,GRC,2002,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Other Renewables,GW,0,0,0,GRC,28
Greece,GRC,2002,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Solar,GW,0,0,0,GRC,28
Greece,GRC,2002,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Wind,GW,0.29,0.02,7.41,GRC,28
Greece,GRC,2003,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Bioenergy,GW,0.02,0,0,GRC,28
Greece,GRC,2003,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Coal,GW,5.28,0.33,6.67,GRC,28
Greece,GRC,2003,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Gas,GW,1.42,0.04,2.9,GRC,28
Greece,GRC,2003,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Hydro,GW,3.08,0,0,GRC,28
Greece,GRC,2003,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Nuclear,GW,0,0,0,GRC,28
Greece,GRC,2003,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Other Fossil,GW,0.95,0.09,10.47,GRC,28
Greece,GRC,2003,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Other Renewables,GW,0,0,0,GRC,28
Greece,GRC,2003,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Solar,GW,0,0,0,GRC,28
Greece,GRC,2003,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Wind,GW,0.37,0.08,27.59,GRC,28
Greece,GRC,2004,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Bioenergy,GW,0.02,0,0,GRC,28
Greece,GRC,2004,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Coal,GW,5.28,0,0,GRC,28
Greece,GRC,2004,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Gas,GW,1.63,0.21,14.79,GRC,28
Greece,GRC,2004,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Hydro,GW,3.1,0.02,0.65,GRC,28
Greece,GRC,2004,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Nuclear,GW,0,0,0,GRC,28
Greece,GRC,2004,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Other Fossil,GW,1.1,0.15,15.79,GRC,28
Greece,GRC,2004,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Other Renewables,GW,0,0,0,GRC,28
Greece,GRC,2004,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Solar,GW,0,0,0,GRC,28
Greece,GRC,2004,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Wind,GW,0.47,0.1,27.03,GRC,28
Greece,GRC,2005,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Bioenergy,GW,0.02,0,0,GRC,28
Greece,GRC,2005,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Coal,GW,5.28,0,0,GRC,28
Greece,GRC,2005,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Gas,GW,1.63,0,0,GRC,28
Greece,GRC,2005,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Hydro,GW,3.11,0.01,0.32,GRC,28
Greece,GRC,2005,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Nuclear,GW,0,0,0,GRC,28
Greece,GRC,2005,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Other Fossil,GW,1.1,0,0,GRC,28
Greece,GRC,2005,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Other Renewables,GW,0,0,0,GRC,28
Greece,GRC,2005,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Solar,GW,0,0,0,GRC,28
Greece,GRC,2005,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Wind,GW,0.49,0.02,4.26,GRC,28
Greece,GRC,2006,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Bioenergy,GW,0.02,0,0,GRC,28
Greece,GRC,2006,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Coal,GW,5.28,0,0,GRC,28
Greece,GRC,2006,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Gas,GW,2.43,0.8,49.08,GRC,28
Greece,GRC,2006,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Hydro,GW,3.13,0.02,0.64,GRC,28
Greece,GRC,2006,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Nuclear,GW,0,0,0,GRC,28
Greece,GRC,2006,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Other Fossil,GW,1.1,0,0,GRC,28
Greece,GRC,2006,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Other Renewables,GW,0,0,0,GRC,28
Greece,GRC,2006,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Solar,GW,0,0,0,GRC,28
Greece,GRC,2006,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Wind,GW,0.75,0.26,53.06,GRC,28
Greece,GRC,2007,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Bioenergy,GW,0.04,0.02,100,GRC,28
Greece,GRC,2007,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Coal,GW,5.28,0,0,GRC,28
Greece,GRC,2007,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Gas,GW,2.43,0,0,GRC,28
Greece,GRC,2007,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Hydro,GW,3.15,0.02,0.64,GRC,28
Greece,GRC,2007,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Nuclear,GW,0,0,0,GRC,28
Greece,GRC,2007,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Other Fossil,GW,1.1,0,0,GRC,28
Greece,GRC,2007,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Other Renewables,GW,0,0,0,GRC,28
Greece,GRC,2007,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Solar,GW,0.01,0.01,0,GRC,28
Greece,GRC,2007,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Wind,GW,0.85,0.1,13.33,GRC,28
Greece,GRC,2008,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Bioenergy,GW,0.04,0,0,GRC,28
Greece,GRC,2008,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Coal,GW,5.28,0,0,GRC,28
Greece,GRC,2008,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Gas,GW,2.76,0.33,13.58,GRC,28
Greece,GRC,2008,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Hydro,GW,3.18,0.03,0.95,GRC,28
Greece,GRC,2008,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Nuclear,GW,0,0,0,GRC,28
Greece,GRC,2008,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Other Fossil,GW,1.24,0.14,12.73,GRC,28
Greece,GRC,2008,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Other Renewables,GW,0,0,0,GRC,28
Greece,GRC,2008,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Solar,GW,0.01,0,0,GRC,28
Greece,GRC,2008,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Wind,GW,1.02,0.17,20,GRC,28
Greece,GRC,2009,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Bioenergy,GW,0.04,0,0,GRC,28
Greece,GRC,2009,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Coal,GW,5.28,0,0,GRC,28
Greece,GRC,2009,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Gas,GW,2.76,0,0,GRC,28
Greece,GRC,2009,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Hydro,GW,3.2,0.02,0.63,GRC,28
Greece,GRC,2009,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Nuclear,GW,0,0,0,GRC,28
Greece,GRC,2009,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Other Fossil,GW,1.24,0,0,GRC,28
Greece,GRC,2009,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Other Renewables,GW,0,0,0,GRC,28
Greece,GRC,2009,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Solar,GW,0.05,0.04,400,GRC,28
Greece,GRC,2009,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Wind,GW,1.17,0.15,14.71,GRC,28
Greece,GRC,2010,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Bioenergy,GW,0.04,0,0,GRC,28
Greece,GRC,2010,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Coal,GW,5.21,-0.07,-1.33,GRC,28
Greece,GRC,2010,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Gas,GW,3.62,0.86,31.16,GRC,28
Greece,GRC,2010,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Hydro,GW,3.22,0.02,0.63,GRC,28
Greece,GRC,2010,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Nuclear,GW,0,0,0,GRC,28
Greece,GRC,2010,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Other Fossil,GW,1.24,0,0,GRC,28
Greece,GRC,2010,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Other Renewables,GW,0,0,0,GRC,28
Greece,GRC,2010,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Solar,GW,0.2,0.15,300,GRC,28
Greece,GRC,2010,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Wind,GW,1.3,0.13,11.11,GRC,28
Greece,GRC,2011,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Bioenergy,GW,0.05,0.01,25,GRC,28
Greece,GRC,2011,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Coal,GW,4.96,-0.25,-4.8,GRC,28
Greece,GRC,2011,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Gas,GW,4.06,0.44,12.15,GRC,28
Greece,GRC,2011,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Hydro,GW,3.22,0,0,GRC,28
Greece,GRC,2011,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Nuclear,GW,0,0,0,GRC,28
Greece,GRC,2011,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Other Fossil,GW,1.26,0.02,1.61,GRC,28
Greece,GRC,2011,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Other Renewables,GW,0,0,0,GRC,28
Greece,GRC,2011,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Solar,GW,0.61,0.41,205,GRC,28
Greece,GRC,2011,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Wind,GW,1.64,0.34,26.15,GRC,28
Greece,GRC,2012,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Bioenergy,GW,0.05,0,0,GRC,28
Greece,GRC,2012,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Coal,GW,4.96,0,0,GRC,28
Greece,GRC,2012,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Gas,GW,4.5,0.44,10.84,GRC,28
Greece,GRC,2012,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Hydro,GW,3.24,0.02,0.62,GRC,28
Greece,GRC,2012,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Nuclear,GW,0,0,0,GRC,28
Greece,GRC,2012,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Other Fossil,GW,1.26,0,0,GRC,28
Greece,GRC,2012,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Other Renewables,GW,0,0,0,GRC,28
Greece,GRC,2012,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Solar,GW,1.54,0.93,152.46,GRC,28
Greece,GRC,2012,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Wind,GW,1.75,0.11,6.71,GRC,28
Greece,GRC,2013,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Bioenergy,GW,0.05,0,0,GRC,28
Greece,GRC,2013,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Coal,GW,4.92,-0.04,-0.81,GRC,28
Greece,GRC,2013,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Gas,GW,4.91,0.41,9.11,GRC,28
Greece,GRC,2013,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Hydro,GW,3.24,0,0,GRC,28
Greece,GRC,2013,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Nuclear,GW,0,0,0,GRC,28
Greece,GRC,2013,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Other Fossil,GW,1.26,0,0,GRC,28
Greece,GRC,2013,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Other Renewables,GW,0,0,0,GRC,28
Greece,GRC,2013,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Solar,GW,2.58,1.04,67.53,GRC,28
Greece,GRC,2013,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Wind,GW,1.81,0.06,3.43,GRC,28
Greece,GRC,2014,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Bioenergy,GW,0.05,0,0,GRC,28
Greece,GRC,2014,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Coal,GW,4.92,0,0,GRC,28
Greece,GRC,2014,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Gas,GW,5.03,0.12,2.44,GRC,28
Greece,GRC,2014,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Hydro,GW,3.39,0.15,4.63,GRC,28
Greece,GRC,2014,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Nuclear,GW,0,0,0,GRC,28
Greece,GRC,2014,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Other Fossil,GW,1.26,0,0,GRC,28
Greece,GRC,2014,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Other Renewables,GW,0,0,0,GRC,28
Greece,GRC,2014,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Solar,GW,2.6,0.02,0.78,GRC,28
Greece,GRC,2014,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Wind,GW,1.98,0.17,9.39,GRC,28
Greece,GRC,2015,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Bioenergy,GW,0.05,0,0,GRC,28
Greece,GRC,2015,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Coal,GW,4.92,0,0,GRC,28
Greece,GRC,2015,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Gas,GW,5.84,0.81,16.1,GRC,28
Greece,GRC,2015,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Hydro,GW,3.39,0,0,GRC,28
Greece,GRC,2015,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Nuclear,GW,0,0,0,GRC,28
Greece,GRC,2015,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Other Fossil,GW,1.26,0,0,GRC,28
Greece,GRC,2015,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Other Renewables,GW,0,0,0,GRC,28
Greece,GRC,2015,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Solar,GW,2.6,0,0,GRC,28
Greece,GRC,2015,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Wind,GW,2.09,0.11,5.56,GRC,28
Greece,GRC,2016,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Bioenergy,GW,0.06,0.01,20,GRC,28
Greece,GRC,2016,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Coal,GW,4.38,-0.54,-10.98,GRC,28
Greece,GRC,2016,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Gas,GW,5.48,-0.36,-6.16,GRC,28
Greece,GRC,2016,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Hydro,GW,3.39,0,0,GRC,28
Greece,GRC,2016,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Nuclear,GW,0,0,0,GRC,28
Greece,GRC,2016,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Other Fossil,GW,1.26,0,0,GRC,28
Greece,GRC,2016,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Other Renewables,GW,0,0,0,GRC,28
Greece,GRC,2016,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Solar,GW,2.6,0,0,GRC,28
Greece,GRC,2016,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Wind,GW,2.37,0.28,13.4,GRC,28
Greece,GRC,2017,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Bioenergy,GW,0.06,0,0,GRC,28
Greece,GRC,2017,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Coal,GW,4.38,0,0,GRC,28
Greece,GRC,2017,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Gas,GW,5.48,0,0,GRC,28
Greece,GRC,2017,Country,Europe,Europe,1,1,0,0,0,Capacity,Fuel,Hydro,GW,3.39,0,0,GRC,28
